pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val,rdm_me,contribution,status
71,71,2,4,2,2,4,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,71,2,4,2,2,4,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,71,2,4,2,2,4,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,76,2,4,4,2,2,2,16,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
71,76,2,4,4,2,2,2,16,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
71,76,2,4,4,2,2,2,16,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
71,76,2,4,4,2,2,2,16,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
71,76,2,4,4,2,2,2,16,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
71,76,2,4,4,2,2,2,16,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
71,76,2,4,4,2,2,2,16,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
71,77,2,4,4,2,4,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,77,2,4,4,2,4,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,77,2,4,4,2,4,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,96,2,4,3,2,3,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,2,-0.5,0,-0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,4,0.75,0,0,zero-return
71,97,2,4,3,2,5,2,16,2,2,2,2,6,-0.5,0,-0,zero-return
71,111,2,4,5,2,3,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,111,2,4,5,2,3,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,111,2,4,5,2,3,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,111,2,4,5,2,3,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,111,2,4,5,2,3,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,111,2,4,5,2,3,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,111,2,4,5,2,3,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,112,2,4,5,2,5,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,112,2,4,5,2,5,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,112,2,4,5,2,5,2,16,2,2,2,2,4,-0.5,0,-0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,4,0.295803989154981,0,0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,6,-0.632455532033676,0,-0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,4,0.295803989154981,0,0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,6,-0.632455532033676,0,-0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,4,0.295803989154981,0,0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,6,-0.632455532033676,0,-0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,4,0.295803989154981,0,0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,6,-0.632455532033676,0,-0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,4,0.295803989154981,0,0,zero-return
71,131,2,4,3,2,3,2,16,2,3,2,3,6,-0.632455532033676,0,-0,zero-return
72,18,2,2,2,2,4,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,18,2,2,2,2,4,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,18,2,2,2,2,4,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,18,2,2,2,2,4,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,18,2,2,2,2,4,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,18,2,2,2,2,4,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,20,2,2,4,2,4,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,20,2,2,4,2,4,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,20,2,2,4,2,4,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,41,2,2,3,2,3,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,42,2,2,3,2,5,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,42,2,2,3,2,5,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,42,2,2,3,2,5,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,42,2,2,3,2,5,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,42,2,2,3,2,5,2,18,2,1,2,1,2,1.36930639376292,0,0,zero-return
72,42,2,2,3,2,5,2,18,2,1,2,1,4,-1.22474487139159,0,-0,zero-return
72,57,2,2,5,2,3,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,57,2,2,5,2,3,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,57,2,2,5,2,3,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,57,2,2,5,2,3,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,57,2,2,5,2,3,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,58,2,2,5,2,5,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,58,2,2,5,2,5,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,58,2,2,5,2,5,2,18,2,1,2,1,4,0.866025403784439,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,2,0.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,4,-1,0,-0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,6,1.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,2,0.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,4,-1,0,-0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,6,1.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,2,0.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,4,-1,0,-0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,6,1.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,2,0.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,4,-1,0,-0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,6,1.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,2,0.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,4,-1,0,-0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,6,1.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,2,0.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,4,-1,0,-0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,6,1.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,2,0.5,0,0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,4,-1,0,-0,zero-return
72,72,2,2,2,2,2,2,18,2,2,2,2,6,1.5,0,0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,73,2,2,2,2,4,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,99,2,2,3,2,3,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
72,100,2,2,3,2,5,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,18,2,4,2,2,4,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,18,2,4,2,2,4,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,18,2,4,2,2,4,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,18,2,4,2,2,4,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,18,2,4,2,2,4,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,18,2,4,2,2,4,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,20,2,4,4,2,4,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,20,2,4,4,2,4,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,20,2,4,4,2,4,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,41,2,4,3,2,3,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,42,2,4,3,2,5,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,42,2,4,3,2,5,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,42,2,4,3,2,5,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,42,2,4,3,2,5,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,42,2,4,3,2,5,2,18,2,1,2,1,2,0.968245836551854,0,0,zero-return
73,42,2,4,3,2,5,2,18,2,1,2,1,4,-0.866025403784439,0,-0,zero-return
73,57,2,4,5,2,3,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,57,2,4,5,2,3,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,57,2,4,5,2,3,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,57,2,4,5,2,3,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,57,2,4,5,2,3,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,58,2,4,5,2,5,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,58,2,4,5,2,5,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,58,2,4,5,2,5,2,18,2,1,2,1,4,0.612372435695794,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,2,0.353553390593274,0,0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,4,-0.707106781186548,0,-0,zero-return
73,72,2,4,2,2,2,2,18,2,2,2,2,6,1.06066017177982,0,0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,73,2,4,2,2,4,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,99,2,4,3,2,3,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,6,0.75,0,0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,2,0.25,0,0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,4,-0.5,0,-0,zero-return
73,100,2,4,3,2,5,2,18,2,2,2,2,6,0.75,0,0,zero-return
74,36,2,2,3,4,5,4,14,2,1,2,1,2,-1.4142135623731,0,-0,zero-return
75,36,2,4,3,4,5,4,14,2,1,2,1,2,-1,0,-0,zero-return
76,40,2,2,3,4,5,4,16,2,1,2,1,2,0.866025403784439,0,0,zero-return
77,40,2,4,3,4,5,4,16,2,1,2,1,2,0.612372435695794,0,0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,78,2,3,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,2,-1,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
78,79,2,3,2,2,5,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,4,0.866025403784439,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,6,0.462910049886276,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,4,0.866025403784439,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,6,0.462910049886276,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,4,0.866025403784439,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,6,0.462910049886276,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,4,0.866025403784439,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,6,0.462910049886276,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,4,0.866025403784439,0,0,zero-return
78,126,2,3,2,2,3,2,13,2,3,2,3,6,0.462910049886276,0,0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
79,78,2,5,2,2,3,2,13,2,2,2,2,6,-0.142857142857143,0,-0,zero-return
79,79,2,5,2,2,5,2,13,2,2,2,2,2,-1,0,-0,zero-return
79,79,2,5,2,2,5,2,13,2,2,2,2,4,-0.5,0,-0,zero-return
