pair_i,pair_j,a,b,c,d,e,f,g,jab_seed,jde_seed,entry_jab,entry_jde,twoJ,val
24,127,4,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788
24,127,4,5,2,2,3,2,15,1,3,1,3,4,-0.748331477354788
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55
25,25,2,3,2,2,3,2,17,1,1,1,1,2,0.5
25,25,2,3,2,2,3,2,17,1,1,1,1,4,-0.55
25,26,2,3,2,2,5,2,17,1,1,1,1,2,0.5
25,26,2,3,2,2,5,2,17,1,1,1,1,4,-0.55
25,26,2,3,2,2,5,2,17,1,1,1,1,2,0.5
25,26,2,3,2,2,5,2,17,1,1,1,1,4,-0.55
25,26,2,3,2,2,5,2,17,1,1,1,1,2,0.5
25,26,2,3,2,2,5,2,17,1,1,1,1,4,-0.55
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095
25,45,2,3,4,2,3,2,17,1,1,1,1,2,0.790569415042095
25,46,2,3,4,2,5,2,17,1,1,1,1,2,0.790569415042095
25,46,2,3,4,2,5,2,17,1,1,1,1,2,0.790569415042095
25,46,2,3,4,2,5,2,17,1,1,1,1,2,0.790569415042095
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371
25,84,2,3,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
25,84,2,3,2,2,3,2,17,1,2,1,2,4,0.193649167310371
25,85,2,3,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
25,85,2,3,2,2,5,2,17,1,2,1,2,4,0.193649167310371
25,85,2,3,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
25,85,2,3,2,2,5,2,17,1,2,1,2,4,0.193649167310371
25,85,2,3,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
25,85,2,3,2,2,5,2,17,1,2,1,2,4,0.193649167310371
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794
25,105,2,3,4,2,3,2,17,1,2,1,2,2,0.612372435695794
25,106,2,3,4,2,5,2,17,1,2,1,2,2,0.612372435695794
25,106,2,3,4,2,5,2,17,1,2,1,2,2,0.612372435695794
25,106,2,3,4,2,5,2,17,1,2,1,2,2,0.612372435695794
25,128,2,3,2,2,3,2,17,1,3,1,3,4,0.687386354243376
25,128,2,3,2,2,3,2,17,1,3,1,3,4,0.687386354243376
25,128,2,3,2,2,3,2,17,1,3,1,3,4,0.687386354243376
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55
26,25,2,5,2,2,3,2,17,1,1,1,1,2,0.5
26,25,2,5,2,2,3,2,17,1,1,1,1,4,-0.55
26,26,2,5,2,2,5,2,17,1,1,1,1,2,0.5
26,26,2,5,2,2,5,2,17,1,1,1,1,4,-0.55
26,26,2,5,2,2,5,2,17,1,1,1,1,2,0.5
26,26,2,5,2,2,5,2,17,1,1,1,1,4,-0.55
26,26,2,5,2,2,5,2,17,1,1,1,1,2,0.5
26,26,2,5,2,2,5,2,17,1,1,1,1,4,-0.55
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
26,45,2,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
26,46,2,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095
26,46,2,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095
26,46,2,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
26,84,2,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
26,84,2,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
26,85,2,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
26,85,2,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371
26,85,2,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
26,85,2,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371
26,85,2,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
26,85,2,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
26,105,2,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
26,106,2,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794
26,106,2,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794
26,106,2,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794
26,128,2,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376
26,128,2,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376
26,128,2,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55
27,25,3,4,2,2,3,2,17,1,1,1,1,2,0.5
27,25,3,4,2,2,3,2,17,1,1,1,1,4,-0.55
27,26,3,4,2,2,5,2,17,1,1,1,1,2,0.5
27,26,3,4,2,2,5,2,17,1,1,1,1,4,-0.55
27,26,3,4,2,2,5,2,17,1,1,1,1,2,0.5
27,26,3,4,2,2,5,2,17,1,1,1,1,4,-0.55
27,26,3,4,2,2,5,2,17,1,1,1,1,2,0.5
27,26,3,4,2,2,5,2,17,1,1,1,1,4,-0.55
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095
27,45,3,4,4,2,3,2,17,1,1,1,1,2,0.790569415042095
27,46,3,4,4,2,5,2,17,1,1,1,1,2,0.790569415042095
27,46,3,4,4,2,5,2,17,1,1,1,1,2,0.790569415042095
27,46,3,4,4,2,5,2,17,1,1,1,1,2,0.790569415042095
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371
27,84,3,4,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
27,84,3,4,2,2,3,2,17,1,2,1,2,4,0.193649167310371
27,85,3,4,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
27,85,3,4,2,2,5,2,17,1,2,1,2,4,0.193649167310371
27,85,3,4,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
27,85,3,4,2,2,5,2,17,1,2,1,2,4,0.193649167310371
27,85,3,4,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
27,85,3,4,2,2,5,2,17,1,2,1,2,4,0.193649167310371
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794
27,105,3,4,4,2,3,2,17,1,2,1,2,2,0.612372435695794
27,106,3,4,4,2,5,2,17,1,2,1,2,2,0.612372435695794
27,106,3,4,4,2,5,2,17,1,2,1,2,2,0.612372435695794
27,106,3,4,4,2,5,2,17,1,2,1,2,2,0.612372435695794
27,128,3,4,2,2,3,2,17,1,3,1,3,4,0.687386354243376
27,128,3,4,2,2,3,2,17,1,3,1,3,4,0.687386354243376
27,128,3,4,2,2,3,2,17,1,3,1,3,4,0.687386354243376
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55
28,25,4,5,2,2,3,2,17,1,1,1,1,2,0.5
28,25,4,5,2,2,3,2,17,1,1,1,1,4,-0.55
28,26,4,5,2,2,5,2,17,1,1,1,1,2,0.5
28,26,4,5,2,2,5,2,17,1,1,1,1,4,-0.55
28,26,4,5,2,2,5,2,17,1,1,1,1,2,0.5
28,26,4,5,2,2,5,2,17,1,1,1,1,4,-0.55
28,26,4,5,2,2,5,2,17,1,1,1,1,2,0.5
28,26,4,5,2,2,5,2,17,1,1,1,1,4,-0.55
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
28,45,4,5,4,2,3,2,17,1,1,1,1,2,0.790569415042095
28,46,4,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095
28,46,4,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095
28,46,4,5,4,2,5,2,17,1,1,1,1,2,0.790569415042095
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
28,84,4,5,2,2,3,2,17,1,2,1,2,2,-0.866025403784439
28,84,4,5,2,2,3,2,17,1,2,1,2,4,0.193649167310371
28,85,4,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
28,85,4,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371
28,85,4,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
28,85,4,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371
28,85,4,5,2,2,5,2,17,1,2,1,2,2,-0.866025403784439
28,85,4,5,2,2,5,2,17,1,2,1,2,4,0.193649167310371
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
28,105,4,5,4,2,3,2,17,1,2,1,2,2,0.612372435695794
28,106,4,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794
28,106,4,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794
28,106,4,5,4,2,5,2,17,1,2,1,2,2,0.612372435695794
28,128,4,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376
28,128,4,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376
28,128,4,5,2,2,3,2,17,1,3,1,3,4,0.687386354243376
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5
29,29,2,3,2,2,3,2,19,1,1,1,1,2,-0.25
29,29,2,3,2,2,3,2,19,1,1,1,1,4,0.5
29,30,2,3,2,2,5,2,19,1,1,1,1,2,-0.25
29,30,2,3,2,2,5,2,19,1,1,1,1,4,0.5
29,30,2,3,2,2,5,2,19,1,1,1,1,2,-0.25
29,30,2,3,2,2,5,2,19,1,1,1,1,4,0.5
29,30,2,3,2,2,5,2,19,1,1,1,1,2,-0.25
29,30,2,3,2,2,5,2,19,1,1,1,1,4,0.5
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1
29,49,2,3,4,2,3,2,19,1,1,1,1,2,-1
29,50,2,3,4,2,5,2,19,1,1,1,1,2,-1
29,50,2,3,4,2,5,2,19,1,1,1,1,2,-1
29,50,2,3,4,2,5,2,19,1,1,1,1,2,-1
29,87,2,3,2,2,3,2,19,1,2,1,2,2,0.968245836551854
29,87,2,3,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
29,87,2,3,2,2,3,2,19,1,2,1,2,2,0.968245836551854
29,87,2,3,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
29,87,2,3,2,2,3,2,19,1,2,1,2,2,0.968245836551854
29,87,2,3,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
29,87,2,3,2,2,3,2,19,1,2,1,2,2,0.968245836551854
29,87,2,3,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
29,87,2,3,2,2,3,2,19,1,2,1,2,2,0.968245836551854
29,87,2,3,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
29,88,2,3,2,2,5,2,19,1,2,1,2,2,0.968245836551854
29,88,2,3,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
29,88,2,3,2,2,5,2,19,1,2,1,2,2,0.968245836551854
29,88,2,3,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
29,88,2,3,2,2,5,2,19,1,2,1,2,2,0.968245836551854
29,88,2,3,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
30,29,2,5,2,2,3,2,19,1,1,1,1,2,-0.25
30,29,2,5,2,2,3,2,19,1,1,1,1,4,0.5
30,29,2,5,2,2,3,2,19,1,1,1,1,2,-0.25
30,29,2,5,2,2,3,2,19,1,1,1,1,4,0.5
30,29,2,5,2,2,3,2,19,1,1,1,1,2,-0.25
30,29,2,5,2,2,3,2,19,1,1,1,1,4,0.5
30,29,2,5,2,2,3,2,19,1,1,1,1,2,-0.25
30,29,2,5,2,2,3,2,19,1,1,1,1,4,0.5
30,29,2,5,2,2,3,2,19,1,1,1,1,2,-0.25
30,29,2,5,2,2,3,2,19,1,1,1,1,4,0.5
30,30,2,5,2,2,5,2,19,1,1,1,1,2,-0.25
30,30,2,5,2,2,5,2,19,1,1,1,1,4,0.5
30,30,2,5,2,2,5,2,19,1,1,1,1,2,-0.25
30,30,2,5,2,2,5,2,19,1,1,1,1,4,0.5
30,30,2,5,2,2,5,2,19,1,1,1,1,2,-0.25
30,30,2,5,2,2,5,2,19,1,1,1,1,4,0.5
30,49,2,5,4,2,3,2,19,1,1,1,1,2,-1
30,49,2,5,4,2,3,2,19,1,1,1,1,2,-1
30,49,2,5,4,2,3,2,19,1,1,1,1,2,-1
30,49,2,5,4,2,3,2,19,1,1,1,1,2,-1
30,49,2,5,4,2,3,2,19,1,1,1,1,2,-1
30,50,2,5,4,2,5,2,19,1,1,1,1,2,-1
30,50,2,5,4,2,5,2,19,1,1,1,1,2,-1
30,50,2,5,4,2,5,2,19,1,1,1,1,2,-1
30,87,2,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
30,87,2,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
30,87,2,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
30,87,2,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
30,87,2,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
30,87,2,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
30,87,2,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
30,87,2,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
30,87,2,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
30,87,2,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
30,88,2,5,2,2,5,2,19,1,2,1,2,2,0.968245836551854
30,88,2,5,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
30,88,2,5,2,2,5,2,19,1,2,1,2,2,0.968245836551854
30,88,2,5,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
30,88,2,5,2,2,5,2,19,1,2,1,2,2,0.968245836551854
30,88,2,5,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
31,29,3,4,2,2,3,2,19,1,1,1,1,2,-0.25
31,29,3,4,2,2,3,2,19,1,1,1,1,4,0.5
31,29,3,4,2,2,3,2,19,1,1,1,1,2,-0.25
31,29,3,4,2,2,3,2,19,1,1,1,1,4,0.5
31,29,3,4,2,2,3,2,19,1,1,1,1,2,-0.25
31,29,3,4,2,2,3,2,19,1,1,1,1,4,0.5
31,29,3,4,2,2,3,2,19,1,1,1,1,2,-0.25
31,29,3,4,2,2,3,2,19,1,1,1,1,4,0.5
31,29,3,4,2,2,3,2,19,1,1,1,1,2,-0.25
31,29,3,4,2,2,3,2,19,1,1,1,1,4,0.5
31,30,3,4,2,2,5,2,19,1,1,1,1,2,-0.25
31,30,3,4,2,2,5,2,19,1,1,1,1,4,0.5
31,30,3,4,2,2,5,2,19,1,1,1,1,2,-0.25
31,30,3,4,2,2,5,2,19,1,1,1,1,4,0.5
31,30,3,4,2,2,5,2,19,1,1,1,1,2,-0.25
31,30,3,4,2,2,5,2,19,1,1,1,1,4,0.5
31,49,3,4,4,2,3,2,19,1,1,1,1,2,-1
31,49,3,4,4,2,3,2,19,1,1,1,1,2,-1
31,49,3,4,4,2,3,2,19,1,1,1,1,2,-1
31,49,3,4,4,2,3,2,19,1,1,1,1,2,-1
31,49,3,4,4,2,3,2,19,1,1,1,1,2,-1
31,50,3,4,4,2,5,2,19,1,1,1,1,2,-1
31,50,3,4,4,2,5,2,19,1,1,1,1,2,-1
31,50,3,4,4,2,5,2,19,1,1,1,1,2,-1
31,87,3,4,2,2,3,2,19,1,2,1,2,2,0.968245836551854
31,87,3,4,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
31,87,3,4,2,2,3,2,19,1,2,1,2,2,0.968245836551854
31,87,3,4,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
31,87,3,4,2,2,3,2,19,1,2,1,2,2,0.968245836551854
31,87,3,4,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
31,87,3,4,2,2,3,2,19,1,2,1,2,2,0.968245836551854
31,87,3,4,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
31,87,3,4,2,2,3,2,19,1,2,1,2,2,0.968245836551854
31,87,3,4,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
31,88,3,4,2,2,5,2,19,1,2,1,2,2,0.968245836551854
31,88,3,4,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
31,88,3,4,2,2,5,2,19,1,2,1,2,2,0.968245836551854
31,88,3,4,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
31,88,3,4,2,2,5,2,19,1,2,1,2,2,0.968245836551854
31,88,3,4,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
32,29,4,5,2,2,3,2,19,1,1,1,1,2,-0.25
32,29,4,5,2,2,3,2,19,1,1,1,1,4,0.5
32,29,4,5,2,2,3,2,19,1,1,1,1,2,-0.25
32,29,4,5,2,2,3,2,19,1,1,1,1,4,0.5
32,29,4,5,2,2,3,2,19,1,1,1,1,2,-0.25
32,29,4,5,2,2,3,2,19,1,1,1,1,4,0.5
32,29,4,5,2,2,3,2,19,1,1,1,1,2,-0.25
32,29,4,5,2,2,3,2,19,1,1,1,1,4,0.5
32,29,4,5,2,2,3,2,19,1,1,1,1,2,-0.25
32,29,4,5,2,2,3,2,19,1,1,1,1,4,0.5
32,30,4,5,2,2,5,2,19,1,1,1,1,2,-0.25
32,30,4,5,2,2,5,2,19,1,1,1,1,4,0.5
32,30,4,5,2,2,5,2,19,1,1,1,1,2,-0.25
32,30,4,5,2,2,5,2,19,1,1,1,1,4,0.5
32,30,4,5,2,2,5,2,19,1,1,1,1,2,-0.25
32,30,4,5,2,2,5,2,19,1,1,1,1,4,0.5
32,49,4,5,4,2,3,2,19,1,1,1,1,2,-1
32,49,4,5,4,2,3,2,19,1,1,1,1,2,-1
32,49,4,5,4,2,3,2,19,1,1,1,1,2,-1
32,49,4,5,4,2,3,2,19,1,1,1,1,2,-1
32,49,4,5,4,2,3,2,19,1,1,1,1,2,-1
32,50,4,5,4,2,5,2,19,1,1,1,1,2,-1
32,50,4,5,4,2,5,2,19,1,1,1,1,2,-1
32,50,4,5,4,2,5,2,19,1,1,1,1,2,-1
32,87,4,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
32,87,4,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
32,87,4,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
32,87,4,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
32,87,4,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
32,87,4,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
32,87,4,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
32,87,4,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
32,87,4,5,2,2,3,2,19,1,2,1,2,2,0.968245836551854
32,87,4,5,2,2,3,2,19,1,2,1,2,4,-0.866025403784438
32,88,4,5,2,2,5,2,19,1,2,1,2,2,0.968245836551854
32,88,4,5,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
32,88,4,5,2,2,5,2,19,1,2,1,2,2,0.968245836551854
32,88,4,5,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
32,88,4,5,2,2,5,2,19,1,2,1,2,2,0.968245836551854
32,88,4,5,2,2,5,2,19,1,2,1,2,4,-0.866025403784438
33,35,2,3,3,3,4,3,14,1,1,1,1,2,-0.75
33,35,2,3,3,3,4,3,14,1,1,1,1,4,-0.3
33,35,2,3,3,3,4,3,14,1,1,1,1,2,-0.75
33,35,2,3,3,3,4,3,14,1,1,1,1,4,-0.3
33,35,2,3,3,3,4,3,14,1,1,1,1,2,-0.75
33,35,2,3,3,3,4,3,14,1,1,1,1,4,-0.3
33,95,2,3,3,3,4,3,14,1,2,1,2,2,0.661437827766148
33,95,2,3,3,3,4,3,14,1,2,1,2,4,0.591607978309961
33,95,2,3,3,3,4,3,14,1,2,1,2,2,0.661437827766148
33,95,2,3,3,3,4,3,14,1,2,1,2,4,0.591607978309961
33,95,2,3,3,3,4,3,14,1,2,1,2,2,0.661437827766148
33,95,2,3,3,3,4,3,14,1,2,1,2,4,0.591607978309961
33,110,2,3,5,3,4,3,14,1,2,1,2,2,-1
33,110,2,3,5,3,4,3,14,1,2,1,2,2,-1
33,110,2,3,5,3,4,3,14,1,2,1,2,2,-1
34,35,2,5,3,3,4,3,14,1,1,1,1,2,-0.75
34,35,2,5,3,3,4,3,14,1,1,1,1,4,-0.3
34,35,2,5,3,3,4,3,14,1,1,1,1,2,-0.75
34,35,2,5,3,3,4,3,14,1,1,1,1,4,-0.3
34,35,2,5,3,3,4,3,14,1,1,1,1,2,-0.75
34,35,2,5,3,3,4,3,14,1,1,1,1,4,-0.3
34,95,2,5,3,3,4,3,14,1,2,1,2,2,0.661437827766148
34,95,2,5,3,3,4,3,14,1,2,1,2,4,0.591607978309961
34,95,2,5,3,3,4,3,14,1,2,1,2,2,0.661437827766148
34,95,2,5,3,3,4,3,14,1,2,1,2,4,0.591607978309961
34,95,2,5,3,3,4,3,14,1,2,1,2,2,0.661437827766148
34,95,2,5,3,3,4,3,14,1,2,1,2,4,0.591607978309961
34,110,2,5,5,3,4,3,14,1,2,1,2,2,-1
34,110,2,5,5,3,4,3,14,1,2,1,2,2,-1
34,110,2,5,5,3,4,3,14,1,2,1,2,2,-1
35,35,3,4,3,3,4,3,14,1,1,1,1,2,-0.75
35,35,3,4,3,3,4,3,14,1,1,1,1,4,-0.3
35,35,3,4,3,3,4,3,14,1,1,1,1,2,-0.75
35,35,3,4,3,3,4,3,14,1,1,1,1,4,-0.3
35,35,3,4,3,3,4,3,14,1,1,1,1,2,-0.75
35,35,3,4,3,3,4,3,14,1,1,1,1,4,-0.3
35,95,3,4,3,3,4,3,14,1,2,1,2,2,0.661437827766148
35,95,3,4,3,3,4,3,14,1,2,1,2,4,0.591607978309961
